BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
06:69:6c:0a:bf:02,-56,1,HUST_WIRELESS,1
20:76:93:3a:ae:78,-71,1,HC5761,1
4a:69:6c:07:a1:e7,-66,1,HUST_WIRELESS_AUTO,1
2a:69:6c:05:c5:25,-72,1,HUST_WIRELESS_AUTO,1
24:05:0f:9b:e7:63,-77,1,zqxll2003,1
08:57:00:7b:63:16,-73,1,TL-WTR9500,1
94:53:30:11:ac:12,-85,1,HP-Print-12-LaserJet Pro MFP,1
88:25:93:58:06:63,-85,1,TP-LINK_580663,1
00:0f:e2:db:26:20,-72,1,ChinaNet,1
4a:69:6c:07:a1:e5,-65,1,HUST_WIRELESS,1
06:69:6c:0a:bf:06,-72,1,HUST_WIRELESS,1
f8:da:0c:73:0f:e7,-72,1,yang,1
0e:69:6c:0a:bf:06,-72,1,HUST_WIRELESS_AUTO,1
2a:69:6c:05:c5:23,-72,1,HUST_WIRELESS,1
6a:69:6c:05:c3:09,-91,1,HUST_WIRELESS_AUTO,1
7a:69:6c:07:96:78,-93,1,HUST_WIRELESS,1
4a:cf:5e:50:5f:67,-91,1,ACynthia_GY,1
0e:69:6c:0b:21:d2,-87,1,HUST_WIRELESS_AUTO,1
06:69:6c:0b:21:d2,-88,1,HUST_WIRELESS,1
6a:69:6c:05:c3:07,-90,1,HUST_WIRELESS,1
0e:69:6c:0a:bf:02,-54,1,HUST_WIRELESS_AUTO,1
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,1
ea:69:6c:07:92:41,-92,1,HUST_WIRELESS_AUTO,1
fc:d7:33:bc:81:0e,-91,1,1604,1
ea:69:6c:07:92:4f,-92,1,HUST_WIRELESS,1
42:49:0f:06:46:77,-90,1,DIRECT-77-HP M427 LaserJet,1
b0:d5:9d:8c:2d:b1,-93,1,360免费WiFi-B1,1
da:69:6c:07:8e:90,-93,1,HUST_WIRELESS_AUTO,1
00:0f:e2:98:15:10,-93,1,ChinaNet,1
da:69:6c:07:8e:9e,-93,1,HUST_WIRELESS,1
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,1
60:0b:03:0e:29:b1,-85,1,HUST_WIRELESS_AUTO,1
fa:69:6c:07:93:22,-92,1,HUST_WIRELESS_AUTO,1
60:0b:03:0e:29:b0,-85,1,HUST_WIRELESS,1
06:69:6c:0a:bf:02,-49,1,HUST_WIRELESS,2
20:76:93:3a:ae:78,-67,1,HC5761,2
4a:69:6c:07:a1:e7,-71,1,HUST_WIRELESS_AUTO,2
2a:69:6c:05:c5:25,-73,1,HUST_WIRELESS_AUTO,2
24:05:0f:9b:e7:63,-87,1,zqxll2003,2
88:25:93:58:06:63,-80,1,TP-LINK_580663,2
00:0f:e2:db:26:20,-73,1,ChinaNet,2
4a:69:6c:07:a1:e5,-73,1,HUST_WIRELESS,2
06:69:6c:0a:bf:06,-66,1,HUST_WIRELESS,2
0e:69:6c:0a:bf:06,-66,1,HUST_WIRELESS_AUTO,2
2a:69:6c:05:c5:23,-74,1,HUST_WIRELESS,2
6a:69:6c:05:c3:07,-93,1,HUST_WIRELESS,2
0e:69:6c:0a:bf:02,-50,1,HUST_WIRELESS_AUTO,2
4a:cf:5e:50:5f:67,-88,1,ACynthia_GY,2
6a:69:6c:05:c3:09,-91,1,HUST_WIRELESS_AUTO,2
06:69:6c:0a:be:fa,-82,1,HUST_WIRELESS,2
94:53:30:11:ac:12,-80,1,HP-Print-12-LaserJet Pro MFP,2
00:87:46:20:fb:02,-83,1,360WiFi-FB02,2
42:49:0f:06:46:77,-89,1,DIRECT-77-HP M427 LaserJet,2
02:c2:c6:c4:41:d1,-77,1,DIRECT-sKHD-MIBOOKmsHD,2
a8:57:4e:4d:5f:40,-90,1,511,2
0e:69:6c:0b:21:d2,-85,1,HUST_WIRELESS_AUTO,2
06:69:6c:0b:21:d2,-86,1,HUST_WIRELESS,2
06:69:6c:0b:22:8a,-88,1,HUST_WIRELESS,2
f8:da:0c:73:0f:e7,-72,1,yang,2
fa:69:6c:07:93:22,-93,1,HUST_WIRELESS_AUTO,2
fa:69:6c:07:93:20,-93,1,HUST_WIRELESS,2
0e:69:6c:0a:c0:86,-87,1,HUST_WIRELESS_AUTO,2
08:57:00:7b:63:16,-91,1,TL-WTR9500,2
06:69:6c:0a:c0:86,-87,1,HUST_WIRELESS,2
60:0b:03:0e:2b:b1,-86,1,HUST_WIRELESS_AUTO,2
b0:d5:9d:92:64:90,-91,1,315,2
b0:d5:9d:8c:2d:b1,-95,1,360免费WiFi-B1,2
60:0b:03:0e:2b:b0,-86,1,HUST_WIRELESS,2
06:69:6c:0a:bf:02,-55,1,HUST_WIRELESS,3
20:76:93:3a:ae:78,-72,1,HC5761,3
4a:69:6c:07:a1:e7,-58,1,HUST_WIRELESS_AUTO,3
2a:69:6c:05:c5:25,-67,1,HUST_WIRELESS_AUTO,3
00:0f:e2:db:26:20,-78,1,ChinaNet,3
4a:69:6c:07:a1:e5,-58,1,HUST_WIRELESS,3
2a:69:6c:05:c5:23,-66,1,HUST_WIRELESS,3
0e:69:6c:0a:bf:06,-63,1,HUST_WIRELESS_AUTO,3
06:69:6c:0a:bf:06,-63,1,HUST_WIRELESS,3
88:25:93:58:06:63,-85,1,TP-LINK_580663,3
08:57:00:7b:63:16,-76,1,TL-WTR9500,3
4c:e6:76:c9:fc:00,-84,1,HongboJiangOffice,3
60:0b:03:0e:2b:b1,-83,1,HUST_WIRELESS_AUTO,3
60:0b:03:0e:2b:b0,-83,1,HUST_WIRELESS,3
aa:69:6c:07:90:fd,-82,1,HUST_WIRELESS_AUTO,3
aa:69:6c:07:90:fb,-83,1,HUST_WIRELESS,3
94:53:30:11:ac:12,-88,1,HP-Print-12-LaserJet Pro MFP,3
f8:da:0c:73:0f:e7,-72,1,yang,3
7a:69:6c:07:96:7a,-88,1,HUST_WIRELESS_AUTO,3
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,3
60:0b:03:09:08:31,-78,1,HUST_WIRELESS_AUTO,3
4a:cf:5e:50:5f:67,-83,1,ACynthia_GY,3
7a:69:6c:07:96:78,-88,1,HUST_WIRELESS,3
24:05:0f:9b:e7:63,-83,1,zqxll2003,3
b0:d5:9d:8c:2d:b1,-88,1,360免费WiFi-B1,3
aa:69:6c:05:c4:5d,-95,1,HUST_WIRELESS_AUTO,3
06:69:6c:0b:21:d2,-87,1,HUST_WIRELESS,3
aa:69:6c:05:c4:5b,-95,1,HUST_WIRELESS,3
0e:69:6c:0a:bf:02,-55,1,HUST_WIRELESS_AUTO,3
0e:69:6c:0a:be:fa,-82,1,HUST_WIRELESS_AUTO,3
0e:69:6c:0b:22:8a,-87,1,HUST_WIRELESS_AUTO,3
06:69:6c:0b:22:8a,-87,1,HUST_WIRELESS,3
42:49:0f:06:46:77,-82,1,DIRECT-77-HP M427 LaserJet,3
b0:d5:9d:92:64:90,-84,1,315,3
06:69:6c:0a:bf:02,-57,1,HUST_WIRELESS,4
20:76:93:3a:ae:78,-66,1,HC5761,4
4a:69:6c:07:a1:e7,-49,1,HUST_WIRELESS_AUTO,4
2a:69:6c:05:c5:25,-74,1,HUST_WIRELESS_AUTO,4
00:0f:e2:db:26:20,-73,1,ChinaNet,4
4a:69:6c:07:a1:e5,-49,1,HUST_WIRELESS,4
2a:69:6c:05:c5:23,-73,1,HUST_WIRELESS,4
0e:69:6c:0a:bf:06,-66,1,HUST_WIRELESS_AUTO,4
06:69:6c:0a:bf:06,-65,1,HUST_WIRELESS,4
88:25:93:58:06:63,-82,1,TP-LINK_580663,4
08:57:00:7b:63:16,-73,1,TL-WTR9500,4
aa:69:6c:07:90:fd,-92,1,HUST_WIRELESS_AUTO,4
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,4
24:05:0f:9b:e7:63,-76,1,zqxll2003,4
b0:d5:9d:92:64:90,-87,1,315,4
0e:69:6c:0a:bf:02,-57,1,HUST_WIRELESS_AUTO,4
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,4
0e:69:6c:0a:be:fa,-81,1,HUST_WIRELESS_AUTO,4
4a:cf:5e:50:5f:67,-84,1,ACynthia_GY,4
42:49:0f:06:46:77,-78,1,DIRECT-77-HP M427 LaserJet,4
60:0b:03:0e:2b:b1,-84,1,HUST_WIRELESS_AUTO,4
02:c2:c6:c4:41:d1,-88,1,DIRECT-sKHD-MIBOOKmsHD,4
fc:d7:33:bc:81:0e,-95,1,1604,4
00:0f:e2:98:15:10,-93,1,ChinaNet,4
94:53:30:11:ac:12,-81,1,HP-Print-12-LaserJet Pro MFP,4
06:69:6c:0a:bf:02,-47,1,HUST_WIRELESS,5
20:76:93:3a:ae:78,-69,1,HC5761,5
4a:69:6c:07:a1:e7,-62,1,HUST_WIRELESS_AUTO,5
2a:69:6c:05:c5:25,-59,1,HUST_WIRELESS_AUTO,5
00:0f:e2:db:26:20,-65,1,ChinaNet,5
4a:69:6c:07:a1:e5,-62,1,HUST_WIRELESS,5
2a:69:6c:05:c5:23,-60,1,HUST_WIRELESS,5
0e:69:6c:0a:bf:06,-69,1,HUST_WIRELESS_AUTO,5
06:69:6c:0a:bf:06,-69,1,HUST_WIRELESS,5
08:57:00:7b:63:16,-78,1,TL-WTR9500,5
24:05:0f:9b:e7:63,-82,1,zqxll2003,5
42:49:0f:06:46:77,-85,1,DIRECT-77-HP M427 LaserJet,5
7a:69:6c:07:96:78,-83,1,HUST_WIRELESS,5
88:25:93:58:06:63,-78,1,TP-LINK_580663,5
0e:69:6c:0a:bf:02,-46,1,HUST_WIRELESS_AUTO,5
0e:69:6c:0b:21:d2,-88,1,HUST_WIRELESS_AUTO,5
94:53:30:11:ac:12,-75,1,HP-Print-12-LaserJet Pro MFP,5
4c:e6:76:c9:fc:00,-83,1,HongboJiangOffice,5
a8:57:4e:4d:5f:40,-83,1,511,5
f8:da:0c:73:0f:e7,-72,1,yang,5
0e:69:6c:0a:be:fa,-80,1,HUST_WIRELESS_AUTO,5
f0:b4:29:3c:68:ef,-90,1,Seven,5
06:69:6c:0a:be:fa,-81,1,HUST_WIRELESS,5
38:22:d6:aa:15:30,-89,1,ChinaNet,5
60:0b:03:0e:2b:b1,-84,1,HUST_WIRELESS_AUTO,5
b0:d5:9d:8c:2d:b1,-86,1,360免费WiFi-B1,5
7c:d1:c3:76:79:fa,-93,1,ADESKTOP-ELSA6EU,5
6a:69:6c:05:c3:09,-93,1,HUST_WIRELESS_AUTO,5
6a:69:6c:05:c3:07,-90,1,HUST_WIRELESS,5
4a:cf:5e:50:5f:67,-86,1,ACynthia_GY,5
fc:d7:33:bc:81:0e,-92,1,1604,5
00:87:46:20:fb:02,-84,1,360WiFi-FB02,5
06:69:6c:0a:bf:02,-56,1,HUST_WIRELESS,6
20:76:93:3a:ae:78,-74,1,HC5761,6
4a:69:6c:07:a1:e7,-59,1,HUST_WIRELESS_AUTO,6
2a:69:6c:05:c5:25,-66,1,HUST_WIRELESS_AUTO,6
00:0f:e2:db:26:20,-74,1,ChinaNet,6
4a:69:6c:07:a1:e5,-59,1,HUST_WIRELESS,6
2a:69:6c:05:c5:23,-66,1,HUST_WIRELESS,6
0e:69:6c:0a:bf:06,-65,1,HUST_WIRELESS_AUTO,6
06:69:6c:0a:bf:06,-65,1,HUST_WIRELESS,6
24:05:0f:9b:e7:63,-87,1,zqxll2003,6
0e:69:6c:0a:bf:02,-56,1,HUST_WIRELESS_AUTO,6
08:57:00:7b:63:16,-81,1,TL-WTR9500,6
f8:da:0c:73:0f:e7,-77,1,yang,6
94:53:30:11:ac:12,-88,1,HP-Print-12-LaserJet Pro MFP,6
88:25:93:58:06:63,-83,1,TP-LINK_580663,6
a8:57:4e:4d:5f:40,-85,1,511,6
60:0b:03:0e:2b:b1,-79,1,HUST_WIRELESS_AUTO,6
60:0b:03:09:08:30,-84,1,HUST_WIRELESS,6
aa:69:6c:07:90:fd,-85,1,HUST_WIRELESS_AUTO,6
00:87:46:20:fb:02,-92,1,360WiFi-FB02,6
aa:69:6c:07:90:fb,-86,1,HUST_WIRELESS,6
60:0b:03:09:08:31,-84,1,HUST_WIRELESS_AUTO,6
4a:cf:5e:50:5f:67,-84,1,ACynthia_GY,6
2a:69:6c:07:9e:45,-90,1,HUST_WIRELESS_AUTO,6
f0:b4:29:3c:68:ef,-91,1,Seven,6
2a:69:6c:07:9e:43,-92,1,HUST_WIRELESS,6
02:c2:c6:c4:41:d1,-83,1,DIRECT-sKHD-MIBOOKmsHD,6
4c:e6:76:c9:fc:00,-84,1,HongboJiangOffice,6
ea:69:6c:07:91:f1,-94,1,HUST_WIRELESS_AUTO,6
06:69:6c:0b:21:d2,-85,1,HUST_WIRELESS,6
4a:69:6c:07:96:55,-93,1,HUST_WIRELESS,6
0e:69:6c:0a:be:fa,-85,1,HUST_WIRELESS_AUTO,6
6a:69:6c:05:c3:09,-86,1,HUST_WIRELESS_AUTO,6
42:49:0f:06:46:77,-88,1,DIRECT-77-HP M427 LaserJet,6
64:d9:54:66:c5:65,-90,1,Baidu7107,6
06:69:6c:0a:bf:02,-60,1,HUST_WIRELESS,7
20:76:93:3a:ae:78,-65,1,HC5761,7
4a:69:6c:07:a1:e7,-61,1,HUST_WIRELESS_AUTO,7
2a:69:6c:05:c5:25,-70,1,HUST_WIRELESS_AUTO,7
00:0f:e2:db:26:20,-73,1,ChinaNet,7
4a:69:6c:07:a1:e5,-61,1,HUST_WIRELESS,7
2a:69:6c:05:c5:23,-70,1,HUST_WIRELESS,7
0e:69:6c:0a:bf:06,-69,1,HUST_WIRELESS_AUTO,7
06:69:6c:0a:bf:06,-71,1,HUST_WIRELESS,7
24:05:0f:9b:e7:63,-74,1,zqxll2003,7
7a:69:6c:07:96:78,-88,1,HUST_WIRELESS,7
88:25:93:58:06:63,-83,1,TP-LINK_580663,7
7a:69:6c:07:96:7a,-87,1,HUST_WIRELESS_AUTO,7
0e:69:6c:0a:bf:02,-61,1,HUST_WIRELESS_AUTO,7
42:49:0f:06:46:77,-81,1,DIRECT-77-HP M427 LaserJet,7
08:57:00:7b:63:16,-74,1,TL-WTR9500,7
60:0b:03:0e:2b:b1,-84,1,HUST_WIRELESS_AUTO,7
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,7
f8:da:0c:73:0f:e7,-75,1,yang,7
4c:e6:76:c9:fc:00,-83,1,HongboJiangOffice,7
fc:d7:33:bc:81:0e,-89,1,1604,7
60:0b:03:0e:2b:b0,-83,1,HUST_WIRELESS,7
00:87:46:20:fb:02,-91,1,360WiFi-FB02,7
aa:69:6c:07:90:fd,-88,1,HUST_WIRELESS_AUTO,7
6a:69:6c:05:c3:07,-89,1,HUST_WIRELESS,7
0e:69:6c:0a:be:fa,-84,1,HUST_WIRELESS_AUTO,7
4a:cf:5e:50:5f:67,-87,1,ACynthia_GY,7
b0:d5:9d:8c:2d:b1,-91,1,360免费WiFi-B1,7
b0:d5:9d:92:64:90,-92,1,315,7
4a:69:6c:07:96:57,-93,1,HUST_WIRELESS_AUTO,7
06:69:6c:0a:be:fa,-84,1,HUST_WIRELESS,7
aa:69:6c:05:c4:5b,-95,1,HUST_WIRELESS,7
0e:69:6c:0b:21:d2,-82,1,HUST_WIRELESS_AUTO,7
60:0b:03:09:08:31,-84,1,HUST_WIRELESS_AUTO,7
6a:69:6c:05:c3:09,-88,1,HUST_WIRELESS_AUTO,7
06:69:6c:0a:bf:02,-51,1,HUST_WIRELESS,8
20:76:93:3a:ae:78,-73,1,HC5761,8
4a:69:6c:07:a1:e7,-65,1,HUST_WIRELESS_AUTO,8
2a:69:6c:05:c5:25,-71,1,HUST_WIRELESS_AUTO,8
00:0f:e2:db:26:20,-66,1,ChinaNet,8
4a:69:6c:07:a1:e5,-66,1,HUST_WIRELESS,8
2a:69:6c:05:c5:23,-70,1,HUST_WIRELESS,8
0e:69:6c:0a:bf:06,-63,1,HUST_WIRELESS_AUTO,8
06:69:6c:0a:bf:06,-63,1,HUST_WIRELESS,8
24:05:0f:9b:e7:63,-78,1,zqxll2003,8
7a:69:6c:07:96:78,-91,1,HUST_WIRELESS,8
88:25:93:58:06:63,-88,1,TP-LINK_580663,8
4a:cf:5e:50:5f:67,-85,1,ACynthia_GY,8
7a:69:6c:07:96:7a,-93,1,HUST_WIRELESS_AUTO,8
0e:69:6c:0a:bf:02,-51,1,HUST_WIRELESS_AUTO,8
42:49:0f:06:46:77,-83,1,DIRECT-77-HP M427 LaserJet,8
00:87:46:20:fb:02,-91,1,360WiFi-FB02,8
b0:d5:9d:8c:2d:b1,-86,1,360免费WiFi-B1,8
6a:69:6c:05:c3:09,-87,1,HUST_WIRELESS_AUTO,8
f8:da:0c:73:0f:e7,-79,1,yang,8
60:0b:03:0e:2b:b1,-86,1,HUST_WIRELESS_AUTO,8
0e:69:6c:0b:22:8a,-88,1,HUST_WIRELESS_AUTO,8
7c:d1:c3:76:79:fa,-93,1,ADESKTOP-ELSA6EU,8
60:0b:03:0e:2b:b0,-85,1,HUST_WIRELESS,8
06:69:6c:0b:22:8a,-88,1,HUST_WIRELESS,8
a8:57:4e:4d:5f:40,-79,1,511,8
0e:69:6c:0a:be:fa,-76,1,HUST_WIRELESS_AUTO,8
06:69:6c:0a:be:fa,-76,1,HUST_WIRELESS,8
0e:69:6c:0b:1f:1e,-90,1,HUST_WIRELESS_AUTO,8
aa:69:6c:07:90:fb,-90,1,HUST_WIRELESS,8
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,8
4c:e6:76:c9:fc:00,-85,1,HongboJiangOffice,8
fc:d7:33:bc:81:0e,-92,1,1604,8
00:0f:e2:98:15:10,-91,1,ChinaNet,8
06:69:6c:0a:bf:02,-54,1,HUST_WIRELESS,9
4a:69:6c:07:a1:e7,-59,1,HUST_WIRELESS_AUTO,9
2a:69:6c:05:c5:25,-76,1,HUST_WIRELESS_AUTO,9
00:0f:e2:db:26:20,-71,1,ChinaNet,9
4a:69:6c:07:a1:e5,-59,1,HUST_WIRELESS,9
2a:69:6c:05:c5:23,-77,1,HUST_WIRELESS,9
0e:69:6c:0a:bf:06,-65,1,HUST_WIRELESS_AUTO,9
06:69:6c:0a:bf:06,-65,1,HUST_WIRELESS,9
08:57:00:7b:63:16,-71,1,TL-WTR9500,9
42:49:0f:06:46:77,-78,1,DIRECT-77-HP M427 LaserJet,9
24:05:0f:9b:e7:63,-76,1,zqxll2003,9
20:76:93:3a:ae:78,-65,1,HC5761,9
88:25:93:58:06:63,-84,1,TP-LINK_580663,9
60:0b:03:0e:2b:b1,-82,1,HUST_WIRELESS_AUTO,9
b0:d5:9d:92:64:90,-89,1,315,9
60:0b:03:0e:2b:b0,-83,1,HUST_WIRELESS,9
fa:69:6c:07:93:20,-90,1,HUST_WIRELESS,9
da:69:6c:07:8e:9e,-90,1,HUST_WIRELESS,9
4c:e6:76:c9:fc:00,-84,1,HongboJiangOffice,9
0e:69:6c:0a:be:fa,-85,1,HUST_WIRELESS_AUTO,9
ea:69:6c:07:91:f1,-89,1,HUST_WIRELESS_AUTO,9
46:27:1e:27:cc:05,-93,1,360免费WiFi-N7,9
06:69:6c:0a:be:fa,-85,1,HUST_WIRELESS,9
0e:69:6c:0b:22:8a,-87,1,HUST_WIRELESS_AUTO,9
fa:69:6c:07:93:22,-89,1,HUST_WIRELESS_AUTO,9
06:69:6c:0b:22:8a,-87,1,HUST_WIRELESS,9
ea:69:6c:07:91:ff,-89,1,HUST_WIRELESS,9
0e:69:6c:0a:bf:02,-54,1,HUST_WIRELESS_AUTO,9
f8:da:0c:73:0f:e7,-73,1,yang,9
4a:cf:5e:50:5f:67,-88,1,ACynthia_GY,9
7a:69:6c:07:96:7a,-88,1,HUST_WIRELESS_AUTO,9
00:87:46:20:fb:02,-91,1,360WiFi-FB02,9
02:c2:c6:c4:41:d1,-79,1,DIRECT-sKHD-MIBOOKmsHD,9
4a:69:6c:07:96:55,-95,1,HUST_WIRELESS,9
94:53:30:11:ac:12,-83,1,HP-Print-12-LaserJet Pro MFP,9
06:69:6c:0a:bf:02,-44,1,HUST_WIRELESS,10
4a:69:6c:07:a1:e7,-61,1,HUST_WIRELESS_AUTO,10
2a:69:6c:05:c5:25,-61,1,HUST_WIRELESS_AUTO,10
00:0f:e2:db:26:20,-66,1,ChinaNet,10
4a:69:6c:07:a1:e5,-61,1,HUST_WIRELESS,10
2a:69:6c:05:c5:23,-63,1,HUST_WIRELESS,10
06:69:6c:0a:bf:06,-56,1,HUST_WIRELESS,10
08:57:00:7b:63:16,-83,1,TL-WTR9500,10
24:05:0f:9b:e7:63,-74,1,zqxll2003,10
20:76:93:3a:ae:78,-79,1,HC5761,10
88:25:93:58:06:63,-80,1,TP-LINK_580663,10
0e:69:6c:0a:bf:06,-56,1,HUST_WIRELESS_AUTO,10
4a:cf:5e:50:5f:67,-83,1,ACynthia_GY,10
a8:57:4e:4d:5f:40,-83,1,511,10
94:53:30:11:ac:12,-81,1,HP-Print-12-LaserJet Pro MFP,10
4c:e6:76:c9:fc:00,-82,1,HongboJiangOffice,10
7a:69:6c:07:96:78,-83,1,HUST_WIRELESS,10
06:69:6c:0b:22:8a,-86,1,HUST_WIRELESS,10
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,10
0e:69:6c:0a:bf:02,-44,1,HUST_WIRELESS_AUTO,10
7a:69:6c:07:96:7a,-82,1,HUST_WIRELESS_AUTO,10
42:49:0f:06:46:77,-82,1,DIRECT-77-HP M427 LaserJet,10
b0:d5:9d:8c:2d:b1,-87,1,360免费WiFi-B1,10
fa:69:6c:07:93:20,-89,1,HUST_WIRELESS,10
fa:69:6c:07:93:22,-88,1,HUST_WIRELESS_AUTO,10
f8:da:0c:73:0f:e7,-78,1,yang,10
0e:69:6c:0a:be:fa,-79,1,HUST_WIRELESS_AUTO,10
60:0b:03:09:08:31,-83,1,HUST_WIRELESS_AUTO,10
4a:69:6c:07:85:77,-91,1,HUST_WIRELESS_AUTO,10
46:27:1e:27:cc:05,-93,1,360免费WiFi-N7,10
06:69:6c:0a:be:fa,-79,1,HUST_WIRELESS,10
60:0b:03:09:08:30,-83,1,HUST_WIRELESS,10
00:0f:e2:98:15:10,-90,1,ChinaNet,10
4a:69:6c:07:85:75,-93,1,HUST_WIRELESS,10
06:69:6c:0a:bf:02,-61,1,HUST_WIRELESS,11
20:76:93:3a:ae:78,-69,1,HC5761,11
4a:69:6c:07:a1:e7,-63,1,HUST_WIRELESS_AUTO,11
2a:69:6c:05:c5:25,-65,1,HUST_WIRELESS_AUTO,11
24:05:0f:9b:e7:63,-67,1,zqxll2003,11
00:0f:e2:db:26:20,-69,1,ChinaNet,11
4a:69:6c:07:a1:e5,-63,1,HUST_WIRELESS,11
2a:69:6c:05:c5:23,-66,1,HUST_WIRELESS,11
0e:69:6c:0a:bf:02,-62,1,HUST_WIRELESS_AUTO,11
0e:69:6c:0a:bf:06,-75,1,HUST_WIRELESS_AUTO,11
06:69:6c:0a:bf:06,-75,1,HUST_WIRELESS,11
88:25:93:58:06:63,-84,1,TP-LINK_580663,11
42:49:0f:06:46:77,-87,1,DIRECT-77-HP M427 LaserJet,11
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,11
f8:da:0c:73:0f:e7,-60,1,yang,11
00:87:46:20:fb:02,-91,1,360WiFi-FB02,11
0e:69:6c:0a:be:fa,-84,1,HUST_WIRELESS_AUTO,11
6a:69:6c:05:c3:09,-86,1,HUST_WIRELESS_AUTO,11
6a:69:6c:05:c3:07,-86,1,HUST_WIRELESS,11
08:57:00:7b:63:16,-87,1,TL-WTR9500,11
0e:69:6c:0b:21:d2,-88,1,HUST_WIRELESS_AUTO,11
7a:69:6c:07:96:7a,-91,1,HUST_WIRELESS_AUTO,11
aa:69:6c:07:90:fd,-93,1,HUST_WIRELESS_AUTO,11
06:69:6c:0b:21:d2,-88,1,HUST_WIRELESS,11
7a:69:6c:07:96:78,-91,1,HUST_WIRELESS,11
02:c2:c6:c4:41:d1,-86,1,DIRECT-sKHD-MIBOOKmsHD,11
06:69:6c:0a:bf:02,-52,1,HUST_WIRELESS,12
20:76:93:3a:ae:78,-76,1,HC5761,12
4a:69:6c:07:a1:e7,-65,1,HUST_WIRELESS_AUTO,12
2a:69:6c:05:c5:25,-74,1,HUST_WIRELESS_AUTO,12
24:05:0f:9b:e7:63,-71,1,zqxll2003,12
00:0f:e2:db:26:20,-71,1,ChinaNet,12
4a:69:6c:07:a1:e5,-65,1,HUST_WIRELESS,12
2a:69:6c:05:c5:23,-74,1,HUST_WIRELESS,12
08:57:00:7b:63:16,-82,1,TL-WTR9500,12
0e:69:6c:0a:bf:02,-52,1,HUST_WIRELESS_AUTO,12
f8:da:0c:73:0f:e7,-71,1,yang,12
0e:69:6c:0a:bf:06,-72,1,HUST_WIRELESS_AUTO,12
06:69:6c:0a:bf:06,-72,1,HUST_WIRELESS,12
88:25:93:58:06:63,-86,1,TP-LINK_580663,12
42:49:0f:06:46:77,-86,1,DIRECT-77-HP M427 LaserJet,12
00:0f:e2:98:15:10,-87,1,ChinaNet,12
4a:cf:5e:50:5f:67,-88,1,ACynthia_GY,12
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,12
06:69:6c:0a:be:fa,-86,1,HUST_WIRELESS,12
94:53:30:11:ac:12,-73,1,HP-Print-12-LaserJet Pro MFP,12
60:0b:03:09:08:30,-82,1,HUST_WIRELESS,12
00:0f:e2:98:14:20,-94,1,ChinaNet,12
02:c2:c6:c4:41:d1,-89,1,DIRECT-sKHD-MIBOOKmsHD,12
a8:57:4e:4d:5f:40,-87,1,511,12
06:69:6c:0a:bf:02,-51,1,HUST_WIRELESS,13
20:76:93:3a:ae:78,-65,1,HC5761,13
4a:69:6c:07:a1:e7,-63,1,HUST_WIRELESS_AUTO,13
2a:69:6c:05:c5:25,-67,1,HUST_WIRELESS_AUTO,13
24:05:0f:9b:e7:63,-77,1,zqxll2003,13
88:25:93:58:06:63,-84,1,TP-LINK_580663,13
00:0f:e2:db:26:20,-61,1,ChinaNet,13
4a:69:6c:07:a1:e5,-63,1,HUST_WIRELESS,13
2a:69:6c:05:c5:23,-67,1,HUST_WIRELESS,13
08:57:00:7b:63:16,-83,1,TL-WTR9500,13
42:49:0f:06:46:77,-89,1,DIRECT-77-HP M427 LaserJet,13
0e:69:6c:0a:bf:02,-50,1,HUST_WIRELESS_AUTO,13
f8:da:0c:73:0f:e7,-66,1,yang,13
0e:69:6c:0a:bf:06,-64,1,HUST_WIRELESS_AUTO,13
b0:d5:9d:8c:2d:b1,-90,1,360免费WiFi-B1,13
06:69:6c:0a:bf:06,-64,1,HUST_WIRELESS,13
7a:69:6c:07:96:78,-89,1,HUST_WIRELESS,13
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,13
94:53:30:11:ac:12,-81,1,HP-Print-12-LaserJet Pro MFP,13
a8:57:4e:4d:5f:40,-84,1,511,13
0e:69:6c:0a:be:fa,-83,1,HUST_WIRELESS_AUTO,13
4a:cf:5e:50:5f:67,-93,1,ACynthia_GY,13
aa:69:6c:05:c4:5d,-93,1,HUST_WIRELESS_AUTO,13
4a:69:6c:07:96:55,-93,1,HUST_WIRELESS,13
02:c2:c6:c4:41:d1,-87,1,DIRECT-sKHD-MIBOOKmsHD,13
4c:e6:76:c9:fc:00,-87,1,HongboJiangOffice,13
da:69:6c:07:8e:90,-93,1,HUST_WIRELESS_AUTO,13
da:69:6c:07:8e:9e,-94,1,HUST_WIRELESS,13
7a:69:6c:07:96:7a,-88,1,HUST_WIRELESS_AUTO,13
6a:69:6c:05:c3:09,-90,1,HUST_WIRELESS_AUTO,13
6a:69:6c:05:c3:07,-90,1,HUST_WIRELESS,13
